name	type_id	id	lat	lng	page
新光天地	4	21346	39.91019821167	116.47899627686	32
赤坂亭 铁板烧(永旺店)	1	29587150	39.817543	116.292183	32
海底捞火锅(望京港旅店)	1	29596734	39.996808	116.464391	32
庆云楼(什刹海店)	1	3529	39.93898	116.39408	32
南门涮肉(东单店)	1	22323571	39.907257	116.421961	32
满朋轩餐厅	1	166004	39.871661	116.406944	33
青玉酸奶	1	29554122	39.936583	116.398557	33
孔乙己(后海店)	1	5125	39.942892	116.381196	33
木屋烧烤(北京武圣路店)	1	29591182	39.880229	116.467589	33
柳沟豆腐宴64号院	1	6687486	40.444371	116.101341	33
82号小院	1	29587718	39.930555	116.48479	33
7cake榴莲千层蛋糕(全城配送店)	1	29596934	39.957093	116.461795	33
南门涮肉(东河沿店)	1	837954	39.950306	116.411855	33
Lugas卢卡斯墨西哥运动餐吧	1	29584870	39.937272	116.453739	33
局气(恒泰广场店)	1	29598270	39.86619	116.30607	33
峨眉酒家 地安门	1	7924248	39.933454	116.396084	33
杨家火锅(三里屯店)	1	849304	39.936824344375	116.44429676992	33
奶酪魏(牛街总店)	1	881617	39.888604	116.362312	33
唇辣号重庆老火锅(六道口店)	1	29587146	40.000339	116.350294	33
云居寺	3	7332	39.609174	115.773899	33
日昌餐馆(东单店)	1	7723	39.912811279297	116.41834259033	34
便宜坊烤鸭店(枢密院店)	1	29467990	39.817949	116.545535	34
川成串 串串香火锅	1	29595546	39.882241	116.471303	34
鱼豆吉(大慧寺店)	1	29584742	39.952386	116.335392	34
陈立枣糕王	1	29585646	39.993352	116.333564	34
杂书馆	3	15278262	40.0367657978	116.4936566388	34
Scott's Family意大利家庭料理(三里屯店)	1	29597410	39.93788	116.46014	34
诺金酒店悦尚全日制餐厅	1	29595682	39.97643	116.48076	34
星怡会(王府井APM店)	1	29591958	39.914975	116.411836	34
匹夫涮肉城(西三旗店)	1	29594594	40.062834	116.346278	34
To my dearest 法式甜品	1	29582030	39.93346	116.42058	34
颐堤港	4	7004993	39.969794	116.491631	34
越鲜(建国门店)	1	29595054	39.909454	116.443532	34
爨底下古风苑景观餐厅	1	26103953	39.998296	115.644248	34
食空猎人牛肉串(国贸店)	1	29581350	39.900869	116.462534	34
安妮意大利餐厅(国贸店)	1	29597958	39.906326	116.465259	35
柳沟民俗村	1	6687489	40.445323303535	116.10048774998	35
锦府盐帮酒楼(亦庄店)	1	29592146	39.80158	116.49915	35
云海肴云南菜(通州万达广场店)	1	29590486	39.905934	116.643131	35
Let's BURGER plus(三里屯店)	1	6933991	39.925439500611	116.41327026367	35
左邻右舍褡裢火烧(天坛店)	1	6300	39.880269	116.421315	35
胡同食堂	1	29598302	39.982069	116.421496	35
SHAKEN(望馨商业中心店)	1	29596410	40.009112	116.462157	35
西贝莜面村(王府井右安门店)	1	29593674	39.871779	116.364588	35
便宜坊烤鸭店(世茂广场·工三店)	1	6946572	39.934604	116.449548	35
八先生涮肉房(北苑店)	1	29585890	40.009598	116.41833	35
膳麒轩武烤新料理(石景山店)	1	29596462	39.918012	116.190159	35
Let'sBURGERplus(三里屯店)	1	29597850	39.938449	116.454113	35
attabj(国贸商城店)	1	29594894	39.912438	116.460744	35
白家大院	1	6721	39.979099	116.304902	35
何贤记(顺义店)	1	29586230	40.082797	116.511564	36
杨家火锅(果园店)	1	29584130	39.876786	116.635536	36
西堤厚牛排(北京庄胜崇光店)	1	29591866	39.895702	116.375096	36
麻小麻辣诱惑(五道口店)	1	29596150	39.992434	116.339217	36
京味斋烤鸭店(东大街店)	1	15467496	39.858164	116.294239	36
一坐一忘丽江主题餐厅(三里屯店)	1	845291	39.943517	116.452663	36
金豆角焖面北京菜(安贞店)	1	29581162	39.965388	116.411451	36
莲花空间(金融街店)	1	29597114	39.9157	116.36186	36
山顶教堂	3	33534576	40.650984	117.275309	36
很久以前羊肉串(清河店)	1	29589550	40.031321	116.351597	36
南京大牌档(西直门凯德店)	1	7377674	39.942331	116.352553	36
静莲斋(西直门店)	1	29595234	39.948491	116.340644	36
中国人民抗日战争纪念馆	3	852504	39.851798	116.22592	36
窑啊窑窑炉烧烤(世贸天阶店)	1	29590158	39.91618	116.45218	36
杨记兴臭鳜鱼(交大店)	1	29590438	39.953411	116.347359	36
眉州东坡(远洋未来广场店)	1	29594694	39.989947	116.43248	37
西贝莜面村(公益西桥店)	1	29594030	39.834212	116.368983	37
鮨 心屋(丽都店)	1	29598602	39.98174	116.486249	37
中国园林博物馆	3	7032079	39.879289	116.176845	37
海底捞火锅(星城商厦店)	1	29595318	39.73063	116.33935	37
巴黎贝甜(东方新天地店)	1	6318	39.909769020849	116.41205063012	37
西贝莜面村(天通苑华联店)	1	29595034	40.07044	116.41447	37
德川家日本料理(王府井店)	1	29592450	39.915706	116.411325	37
沐茗咖啡(五道营店)	1	29551618	39.948268	116.413027	37
姥姥家春饼店(望京店)	1	29591618	39.990999	116.471719	37
胡同四十四号厨房(德胜门店)	1	828834	39.945233	116.379953	37
京味斋烤鸭店(北洼路店)	1	6946658	39.934695	116.303283	37
辣婆婆(元大都店)	1	29596690	39.976156	116.362933	37
王家渡火锅店(怀柔迎宾北路店)	1	29419518	40.32823	116.637992	37
爱江山(西四环店)	1	29590578	39.947838	116.286152	37
北平咖啡(中粮祥云店)	1	29591658	40.087634	116.536622	38
那家小馆(大兴店)	1	13802641	39.765458	116.343846	38
STA FOOD面馆·無双	1	29598154	39.932403	116.452963	38
仔仔烤鱼(簋街老店)	1	159507	39.941226959229	116.42087554932	38
院落创意菜(地安门店)	1	842308	39.933295	116.384166	38
雪冰Sulbing甜品(望京SOHO北京店)	1	29592654	39.996251	116.48041	38
烤烤·丹东海鲜烧烤(望京店)	1	29593670	39.989218	116.478213	38
海底捞火锅(天通苑华联店)	1	29596858	40.070205	116.41405	38
千只鹤手作り料理 居楽屋(昌平店)	1	29585698	40.224193	116.236701	38
五代羊倌(苏州街店)	1	29592586	39.980431	116.305677	38
磁器小馆儿(白堆子店)	1	29591362	39.963649	116.442267	38
Chatuchak加都加曼谷潮流甜品	1	29598094	39.980424	116.313154	38
将太无二(丰台万达广场店)	1	29596102	39.82411	116.29889	38
延庆龙庆峡冰灯	3	5430429	40.547438	116.010466	38
八奇洞	3	6628169	39.893001	116.027303	38
热辣壹号(三里屯店)	1	7381914	39.934737	116.444247	39
斗川火锅(鼓楼桥店)	1	29591070	39.949833	116.394457	39
银滩金汤酒楼(望馨店)	1	29592330	40.008836	116.462409	39
北京大学西门	3	103349	39.994586	116.304624	39
bunnie（巴尼）家的烤肉店	1	29585554	39.86995	116.420009	39
龙洋潮州牛肉火锅	1	29579950	39.934069	116.463773	39
鲍师傅糕点(雍和宫3店)	1	29594614	39.94291	116.41691	39
释·火锅料理(旗舰总店)	1	29595790	39.93475977145	116.4634501961	39
东兴顺爆肚张	1	5123	39.938635	116.394817	39
丰茂烤串l羊肉现穿才好吃(太平桥路店)	1	29596298	39.883889	116.31759	39
十渡孤山寨	3	5430566	39.63209	115.624323	39
初壹抹茶日式甜品店	1	29581298	39.936867	116.454259	39
北京钓鱼台国宾馆	3	21104	39.91373450867	116.33340787888	39
Bada kitchen	1	29598282	39.973483	116.321711	39
布鲁亲子餐厅(北京店)	1	29592538	39.975687	116.484322	39
海底捞火锅(翠微路店)	1	29597126	39.9124	116.302614	40
尼积小栈(南锣鼓巷总店)	1	29551694	39.938198	116.402998	40
派悦坊(日坛店)	1	29594726	39.918141	116.443364	40
Ice Monster冰馆(君太百货店)	1	29591786	39.909936	116.37316	40
后门儿PIZZA	1	29590890	39.972891	116.407192	40
小吊梨汤(日坛店)	1	173801	39.920012	116.443424	40
老佛爷百货(西单店)	4	108585	39.914249613571	116.37437283993	40
炙热童年	1	29594238	39.93776	116.40209	40
乐三里屯面馆(三里屯店)	1	155705	39.936912	116.454792	40
小时光(北锣鼓巷店)	1	8815697	39.943835	116.403005	40
醉香苑老北京火锅(白纸坊店)	1	29586274	39.87874	116.37283	40
四季民福烤鸭店(东安门店)	1	29598706	39.91555	116.407864	40
pakpak喜悦泰(望京店)	1	29598050	39.993908	116.481849	40
老诚一锅(双井店)	1	6947045	39.893941	116.46855	40
西贝莜面村(四元桥店)	1	29588950	39.979014	116.460707	40
中央美术学院	3	4035	39.966110229492	116.49356842041	41
姥姥家春饼店(三元桥店)	1	29588546	39.96229	116.43836	41
良将日本料理(时代名门商场店)	1	29580350	39.991568	116.406695	41
聚点串吧(朝阳路店)	1	29575998	39.915413	116.499022	41
有璟阁港式餐厅(棕榈泉朝阳公园店)	1	29596318	39.93233	116.47861	41
热辣壹号(当代店)	1	29589118	39.97027	116.321	41
坦坦大炉(望京店)	1	29597562	39.996648	116.464345	41
西洋楼	3	33531320	40.012393647559	116.30913092412	41
今捞猪肚鸡椰子鸡锅物料理	1	29598162	39.950464	116.471439	41
The Fun House 凡食堂	1	29554794	39.937161	116.409865	41
奶粉(旧鼓楼大街店)	1	167333	39.94206	116.39388	41
很久以前羊肉串(北七家店)	1	29486354	40.103782	116.417672	41
望湘园(龙德广场店)	1	29593842	40.06007	116.41486	41
丰茂烤串l羊肉现穿才好吃(远大路店)	1	29595806	39.959372	116.289269	41
西贝莜面村(金隅嘉品mall店)	1	29593682	39.952899	116.54751	41
喜鼎海胆水饺(三里屯店)	1	29591222	39.93903	116.454197	42
Let's BURGER(蓝色港湾店)	1	29597638	39.948722	116.476164	42
TIAGO HOME KITCHEN(颐堤港店)	1	29598550	39.969177	116.490669	42
三祥包子	1	29575846	39.971195	116.401243	42
吉乃翔和食居酒屋	1	29597766	39.946031	116.462697	42
YUMMYBOXPIZZA美盒披萨(麒麟新天地店)	1	29593646	39.997176	116.477763	42
醉面 一碗醉好的肉酱面(魏公村店)	1	29590330	39.95470977278	116.3189939593	42
木屋烧烤(朝阳店)	1	29593318	39.915388	116.498869	42
基辅罗斯餐厅(翠微店)	1	104974	39.912426	116.305572	42
京门老爆三(亦庄店)	1	17359447	39.82197	116.5241	42
德胜门箭楼	3	3487	39.949699401855	116.37950897217	42
星怡会(望京凯德MALL店)	1	29591706	39.992902	116.468507	42
香草香草云南原生态火锅(人大西门店)	1	6936342	39.971914	116.306457	42
北门涮肉(南锣鼓巷)	1	15455259	39.933157	116.405569	42
东来顺饭庄(华龙街店)	1	836424	39.91176	116.40712	42
捞王锅物料理(丰联店)	1	29597942	39.923769	116.438829	43
米芝莲(新奥购物中心店)	1	29577390	40.000016	116.394185	43
果园西餐厅	1	29595126	40.040424	116.498861	43
胡大饭馆(簋街3A店)	1	9893621	39.94071	116.417566	43
安妮意大利餐厅(日坛公园店)	1	29597030	39.919991	116.443615	43
妈妈手艺韩国人的烤肉店(首都机场店)	1	29580774	40.045787	116.592041	43
蒋忠洞猪蹄(望京西园店)	1	153549	39.9966	116.468999	43
晚枫亭(望京店)	1	29580162	39.982691	116.454824	43
鼎泰丰(当代店)	1	29594338	39.970551	116.320873	43
天府食舫	1	29596438	39.92387	116.35403	43
宛平城	3	852356	39.850737	116.222111	43
砂锅居·中华老字号(六里桥店)	1	29596222	39.883025	116.305626	43
CAKEBOSS蛋糕老板创意蛋糕定制(北京apm店)	1	29598038	39.914799	116.411925	43
渔娘(东直门店)	1	29598166	39.944505	116.444857	43
SOFTREE冰淇淋(三里屯店)	1	29595146	39.937988	116.454752	43
神武门	3	841702	39.922291	116.396749	44
金百万烤鸭店(万城店)	1	29588190	39.917954	116.260875	44
西贝莜面村(凯德MALL太阳宫店)	1	29593774	39.971468	116.447456	44
本格寿司(朝阳公园店)	1	29598226	39.93762	116.47491	44
初色海鲜自助火锅(七里庄店)	1	29598578	39.870757	116.293903	44
西单购物中心	4	22925	39.911376953125	116.37442016602	44
食肉兽	1	149925	39.932037	116.454452	44
呷哺呷哺(西单大悦城店)	1	180289	39.911459	116.372446	44
海力酒场(京港城光彩路店)	1	29593754	39.84052	116.41463	44
朴大叔烤肉	1	29596062	39.914259	116.47779	44
清华大学观畴园餐厅	1	827638	40.00661	116.32252	44
荣小馆(北京来福士店)	1	29598034	39.94012	116.43243	44
小莫餐厅  Space By Heart	1	29598514	39.939696	116.343012	44
海底捞火锅(崇文门新世界百货店)	1	29598434	39.898072	116.418088	44
汇贤府(万寿路店)	1	29581674	39.909572	116.289238	44
海底捞火锅(石景山万达店)	1	169996	39.905988	116.224794	45
咖啡茶自助餐厅(香格里拉饭店)	1	29595230	39.943919	116.308554	45
西贝莜面村(枫蓝国际店)	1	29596446	39.95319	116.356	45
雅玛花式铁板烧(国宏宾馆精品店)	1	29583866	39.905947	116.336195	45
陈阿婆酸菜鱼川菜(长椿街店)	1	29583422	39.893545	116.363653	45
义气烤肉餐吧(双井一店)	1	856420	39.899873	116.458128	45
秋栗香(地安门店)	4	5084	39.933052062988	116.39608764648	45
溪塘之语	1	29588390	39.909989	116.41035	45
海底捞火锅(牡丹园店)	1	830424	39.978891	116.368512	45
南城小刘涮肉	1	29589934	39.888277	116.388202	45
潮牛崔记潮汕全牛火锅(平谷店)	1	29588862	40.134092	117.101511	45
六合顺(双榆树西里店)	1	29594510	39.969723	116.325322	45
水立方嬉水乐园	5	5428111	39.992836	116.390386	45
The View 3912	1	29595294	39.90717	116.47701	45
郁陵岛炭火烤肉(牛王庙店)	1	29591286	39.953232	116.458545	45
肆月河豚(中关村店)	1	29586670	39.979429	116.314419	46
云峰山	3	5429121	40.587396	116.94954	46
月坛公园	3	3956	39.916399	116.352282	46
蓝调薰衣草庄园	3	4245	39.965282	116.606823	46
原麦山丘(五道口店)	1	29593330	39.99231	116.338553	46
眉州东坡(崇文门店)	1	29597174	39.89955	116.412455	46
PizzaMarzano玛尚诺(北京王府井apm店)	1	29596478	39.91514	116.41158	46
渝信川菜(京泰店)	1	29590386	39.906925	116.439811	46
喇叭沟门满族乡	3	797176	40.90164651443	116.62134175752	46
平安道新派烤肉(望京店)	1	29597018	39.98224	116.47022	46
山城辣妹子重庆火锅(朝阳北路店)	1	4009	39.92257	116.4821	46
凯德MALL(西直门店)	4	836688	39.941839677654	116.35285545767	46
THE WOODS(金融街店)	1	29596878	39.916082	116.360597	46
木屋烧烤(好运街店)	1	29587186	39.951616	116.471104	46
大碗居	1	829504	39.956494616002	116.26905504663	46
Basic Element Coffee	1	29595446	39.913443	116.275816	47
薛蟠烤串(朝阳大悦城店)	1	29589566	39.92437	116.519	47
壳儿	1	29588314	39.936547	116.445357	47
王妈手撕烤兔(德外店)	1	29592706	39.964851	116.380673	47
烤肉刘(阡儿路店)	1	15344691	39.887471	116.387919	47
开心麻花剧场	5	838275	39.9227431	116.3712767	47
红蕃茄(鸟巢店)	1	29596206	39.992768	116.400417	47
喜肉膳微烤肉	1	29570822	39.95335	116.321363	47
王府井书店	4	22720	39.910354614258	116.41159820557	47
蒸天下蒸汽海鲜	1	29597706	39.91493	116.510908	47
漫咖啡MAAN COFFEE(工体店)	1	147269	39.933028	116.444649	47
最牛喜事潮汕鲜牛肉火锅(和平里店)	1	29594682	39.96424	116.4252	47
中国地质博物馆	3	835681	39.923416	116.371782	47
Santoor萨都里印度餐厅	1	29586834	39.942369	116.403101	47
南宫泉怡园农庄春满园餐厅	1	29524030	39.797868	116.159748	47
篱苑书屋	3	7895201	40.464675	116.606941	48
窑台四季涮肉	1	29538602	39.878565	116.378227	48
香猪坊(望京二店)	1	829944	39.995792	116.468766	48
菊儿人家	1	7377548	39.939706	116.403889	48
七八冷面｜延边朝鲜族美食(海龙店)	1	29587250	39.955721	116.281424	48
粉君子	1	29466918	39.904828	116.6414	48
皇后饼店(三里屯店)	1	7381826	39.934344	116.454167	48
嘉陵楼馋嘴城(簋街总店)	1	6345	39.941119	116.417706	48
荷花市场	3	21348	39.934763	116.391305	48
安记秦面陕西菜(林肯店)	1	29506490	39.807749	116.494373	48
通州运河公园	3	21637	39.909934997559	116.68433380127	48
313羊庄主打：铜锅烀肉 鲜羊肉涮锅	1	29584654	39.910398	116.410678	48
小吊梨汤(华润五彩城购物中心店)	1	29597914	40.030518	116.336359	48
一村一寨云南好吃坊(云水姑娘鼓楼店)	1	29589410	39.94316	116.389272	48
管氏翅吧(甘家口店)	1	29595738	39.926362	116.331403	48
北京宴(金宝汇店)	1	29598098	39.915242	116.422233	49
火鬼比萨 Pyro pizza(五道口店)	1	29588218	39.991899	116.336942	49
郁陵岛炭火烤肉(恩济庄店)	1	29595702	39.92774	116.28686	49
大运河森林公园	3	850317	39.875556	116.741895	49
暹罗泰(新活馆店)	1	29593446	39.899463	116.412657	49
吴裕泰茶庄(王府井店)	4	22712	39.91157913208	116.41152191162	49
FLYPIZZA&HOODADAKCHICKEN(六佰本广顺北大街店)	1	29595934	40.0099	116.46674	49
签约成都串串香	1	29591842	39.92309	116.373717	49
BLT美式西餐厅	1	29593630	39.910025	116.440426	49
山东呛面馒头	1	6310001	39.940999	116.402294	49
四叶寿司(将台西路店)	1	29598758	39.973832	116.475936	49
一笼小确幸(西红门荟聚店)	1	29593050	39.78793	116.32852	49
京西十八潭	3	5148	40.003291	115.908898	49
宜芝多(侨福芳草地购物中心店)	1	29583594	39.919724	116.44979	49
湊湊·火锅·茶憩(北京银座和谐广场店)	1	29596918	39.88224	116.29764	49
京城第一蝎(西单店)	1	29594162	39.906313	116.381653	50
北京九宫格餐饮有限公司(魏公村店)	1	29569322	39.956832	116.315217	50
北京古代建筑博物馆	3	853608	39.877267	116.392098	50
西贝莜面村(喜隆多店)	1	29593182	39.92356	116.17172	50
泉州永宁古城	3	781455	40.522857	116.166608	50
蒙之宝牛火锅全牛料理(三里屯店)	1	29591990	39.9267	116.44888	50
秦烹小院	1	29591470	39.897222	116.145282	50
膳麒轩武烤新料理(国贸店)	1	29596442	39.90083	116.465822	50
不相离盐帮菜	1	29579658	39.90538	116.47096	50
西单翅酷(西单店)	1	857737	39.909718	116.377771	50
国子监街	3	33531300	39.9454823	116.4122963	50
护国寺小吃店(和平门店)	1	6306430	39.899347	116.38568	50
罗红摄影艺术馆	3	22323559	40.043156	116.574378	50
满记甜品(西单大悦城店)	1	175501	39.911345	116.373101	50
西贝莜面村(财富购物中心店)	1	29595322	39.917474	116.458731	50
LUSH	1	29590834	39.992522	116.336815	51
一箪骨	1	29594330	39.893067	116.408878	51
虾吃虾涮虾火锅(双井店)	1	29594298	39.896323	116.462477	51
北京新世界商场(崇文门店)	4	119757	39.898509777503	116.41764672884	51
海福湾大酒楼(兴化路总店)	1	29554358	39.961538913979	116.41442011632	51
都一处烧麦馆(方庄店)	1	5480	39.865863	116.436169	51
卷时	1	13018923	39.907044	116.476169	51
金百万烤鸭店(长兴店)	1	29581530	39.835942	116.191183	51
老山咖啡馆	1	29439354	39.913092	116.192041	51
旺池川菜(凯德MALL店)	1	29588910	39.94143	116.352529	51
猫山王榴莲甜品蛋糕MusangKing(荟聚购物中心西红门店)	1	29593634	39.78914	116.32649	51
